timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,kernel_openat_delta,kernel_execve_delta,kernel_connect_delta,scenario,collector_type,label
2026-05-27 16:21:07.840226,16,21,7,6.7,42.5,0.0,84.6,53.96,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0356,0,494,1443,23,1174,8,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:08.730997,16,21,8,0.0,42.5,0.0,84.6,53.98,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,440,1480,41,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:09.468828,16,21,9,0.0,42.4,0.0,84.6,53.99,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,391,1441,21,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:10.194294,16,21,10,0.0,42.4,0.0,84.6,54.0,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,304,1403,18,1146,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:10.934351,16,21,10,3.3,42.4,0.0,84.6,54.01,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0176,0,258,1426,12,1165,8,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:11.663052,16,21,11,6.1,42.4,0.0,84.6,54.03,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0324,0,400,1441,20,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:12.441144,16,21,12,2.7,42.4,0.0,84.6,54.04,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0144,0,553,1509,65,1204,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:13.222228,16,21,13,0.0,42.4,0.0,84.6,54.05,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,330,1402,17,1146,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:13.936674,16,21,13,3.4,42.4,0.0,84.6,54.06,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0181,0,273,1427,12,1166,8,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:14.651461,16,21,14,0.0,42.3,0.0,84.6,54.08,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,409,1441,20,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:15.395768,16,21,15,3.6,42.3,0.0,84.6,54.09,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0191,0,286,1401,18,1145,7,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:16.133569,16,21,16,0.0,42.3,0.0,84.6,54.1,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,362,1437,19,1194,11,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:16.897858,16,21,16,0.0,42.3,0.0,84.6,54.11,188,188,180,1,3,1,4,5,1,3,442,2.3511,188,1.0,188,3,3,1,0.0,0,305,1432,14,1168,8,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:17.586739,16,21,17,0.0,42.2,0.0,84.6,54.13,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,416,1436,20,1204,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:18.336428,16,21,18,9.7,42.3,0.0,84.6,54.14,188,188,180,0,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0516,0,235,1399,17,1144,6,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:19.055945,16,21,19,2.6,42.2,0.0,84.6,54.15,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0138,0,294,1431,13,1168,8,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:19.750653,16,21,19,0.0,42.2,0.0,84.6,54.16,188,188,180,0,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,365,1441,20,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:20.432841,16,21,20,0.0,42.2,0.0,84.6,54.17,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,331,1438,20,1196,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:21.124084,16,21,21,0.0,42.2,0.0,84.6,54.18,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,251,1399,17,1144,6,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:21.949569,16,21,21,6.2,42.2,0.0,84.6,54.2,188,188,180,0,3,1,4,5,1,3,442,2.3511,188,1.0,188,3,3,1,0.033,0,321,1431,13,1168,8,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:22.664652,16,21,22,0.0,42.2,0.0,84.6,54.21,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,460,1437,20,1205,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:23.366256,16,21,23,6.7,42.2,0.0,84.6,54.22,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0356,0,255,1399,17,1144,6,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:24.063594,16,21,24,6.7,42.2,0.0,84.6,54.23,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0356,0,334,1432,14,1168,8,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:24.776504,16,21,24,0.0,42.2,0.0,84.6,54.24,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,735,1563,189,1734,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:25.511876,16,21,25,0.0,42.2,0.0,84.6,54.26,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,336,1435,19,1195,12,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:26.231447,16,21,26,2.9,42.2,0.0,84.6,54.27,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0154,0,300,1403,18,1146,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:26.936134,16,21,26,0.0,42.2,0.0,84.6,54.28,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,327,1431,13,1168,8,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:27.635566,16,21,27,0.0,41.5,0.0,84.6,54.29,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,711,1585,272,1226,12,2,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:28.340833,16,21,28,0.0,41.5,0.0,84.6,54.3,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,262,1392,17,1138,6,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:29.075742,16,21,29,2.8,41.5,0.0,84.6,54.32,187,187,179,1,3,1,4,5,1,3,435,2.3262,187,1.0,187,3,3,1,0.015,0,332,1425,13,1163,8,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:29.882680,16,21,29,3.2,41.5,0.0,84.6,54.33,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0171,0,455,1469,56,1730,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:30.641419,16,21,30,0.0,41.5,0.0,84.6,54.34,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,338,1431,19,1191,12,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:31.369833,16,21,31,0.0,41.5,0.0,84.6,54.35,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,285,1397,18,1141,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:32.081334,16,21,32,0.0,41.5,0.0,84.6,54.37,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,327,1426,14,1165,8,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:32.797675,16,21,32,0.0,41.5,0.0,84.6,54.38,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0,0,384,1432,20,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:33.563439,16,21,33,16.1,41.6,0.0,84.6,54.39,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.0861,0,262,1393,17,1139,6,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:34.344311,16,21,34,19.4,41.6,0.0,84.6,54.4,187,187,179,1,3,1,4,5,1,3,436,2.3316,187,1.0,187,3,3,1,0.1037,0,354,1425,13,1163,7,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
