timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,label
2026-05-23 12:45:08.983947,12,45,8,16.1,31.8,31.9,84.3,106.38,201,201,190,2,0,2,4,6,2,3,478,2.3781,201,1.0,201,4,4,1,0.0801,0,1276,1555,67,malicious
2026-05-23 12:45:09.740499,12,45,9,23.3,31.8,31.9,84.3,106.39,201,201,190,2,0,2,4,6,2,3,479,2.3831,201,1.0,201,4,4,1,0.1159,0,1524,1694,470,malicious
2026-05-23 12:45:10.503972,12,45,10,3.4,31.6,31.4,84.3,106.41,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.017,0,1346,1594,171,malicious
2026-05-23 12:45:11.243047,12,45,11,0.0,31.5,31.4,84.3,106.42,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,1018,1551,79,malicious
2026-05-23 12:45:11.947008,12,45,11,0.0,31.5,31.4,84.3,106.43,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,995,1579,88,malicious
2026-05-23 12:45:12.754215,12,45,12,2.6,31.4,31.4,84.3,106.44,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.013,0,584,1504,58,malicious
2026-05-23 12:45:13.513046,12,45,13,0.0,31.4,31.4,84.3,106.46,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,766,1540,52,malicious
2026-05-23 12:45:14.255242,12,45,14,0.0,31.4,31.4,84.3,106.47,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,842,1540,59,malicious
2026-05-23 12:45:15.141299,12,45,15,0.0,31.4,31.4,84.3,106.48,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0,0,840,1541,56,malicious
2026-05-23 12:45:15.890206,12,45,15,10.3,31.4,31.4,84.3,106.5,200,200,189,1,0,2,4,6,2,3,472,2.36,200,1.0,200,4,4,1,0.0515,0,808,1507,61,malicious
