timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,label
2026-05-23 11:18:27.799838,11,18,27,2.6,43.5,3.0,94.1,36.44,220,221,2,0,1,1,1,0,8,2604,11.8364,0,0.0,1466,94,94,1,2.6,benign
2026-05-23 11:18:38.188302,11,18,38,2.0,43.5,3.0,94.1,36.61,220,221,2,0,1,1,1,0,8,2612,11.8727,0,0.0,1466,95,92,1,2.0,benign
2026-05-23 11:18:48.560215,11,18,48,3.4,43.5,3.0,94.1,36.79,220,221,2,0,1,1,1,0,8,2604,11.8364,0,0.0,1466,94,94,1,3.4,benign
2026-05-23 11:18:58.866073,11,18,58,6.4,43.5,3.0,94.1,36.96,219,220,2,0,1,1,1,0,8,2589,11.8219,0,0.0,1466,92,94,1,6.4,benign
2026-05-23 11:19:09.111442,11,19,9,7.0,43.5,3.0,94.1,37.13,219,220,2,0,1,1,1,0,8,2570,11.7352,0,0.0,1466,94,92,1,7.0,benign
2026-05-23 11:19:19.509268,11,19,19,1.9,43.5,3.0,94.1,37.3,219,220,2,0,1,1,1,0,8,2572,11.7443,0,0.0,1466,96,94,1,1.9,benign
2026-05-23 11:19:29.908122,11,19,29,3.4,43.5,3.0,94.1,37.47,219,220,2,0,1,1,1,0,8,2589,11.8219,0,0.0,1466,92,95,1,3.4,benign
2026-05-23 11:19:40.390269,11,19,40,2.6,43.5,3.0,94.1,37.65,218,219,2,0,1,1,1,0,8,2584,11.8532,0,0.0,1466,98,96,1,2.6,benign
2026-05-23 11:19:50.794401,11,19,50,4.7,43.5,3.0,94.1,37.82,218,219,2,0,1,1,1,0,8,2580,11.8349,0,0.0,1466,96,98,1,4.7,benign
2026-05-23 11:20:01.175275,11,20,1,5.7,43.5,3.0,94.1,38.0,218,219,2,0,1,1,1,0,8,2574,11.8073,0,0.0,1466,91,96,1,5.7,benign
2026-05-23 11:20:11.255053,11,20,11,5.1,43.5,3.0,94.1,38.17,218,219,2,0,1,1,1,0,8,2574,11.8073,0,0.0,1466,93,93,1,5.1,benign
2026-05-23 11:20:21.540493,11,20,21,6.6,43.5,3.0,94.1,38.34,218,219,2,0,1,1,1,0,8,2578,11.8257,0,0.0,1466,93,93,1,6.6,benign
2026-05-23 11:20:32.312089,11,20,32,12.5,43.5,3.0,94.1,38.51,218,219,2,0,1,1,1,0,8,2590,11.8807,0,0.0,1466,93,93,1,12.5,benign
2026-05-23 11:20:43.068933,11,20,43,5.2,43.9,3.0,94.1,38.69,223,223,2,0,1,1,1,0,8,2662,11.9372,0,0.0,1476,98,99,1,5.2,benign
2026-05-23 11:20:53.574050,11,20,53,6.0,43.9,3.0,94.1,38.87,222,223,2,0,1,1,1,0,8,2659,11.9775,0,0.0,1475,98,98,1,6.0,benign
2026-05-23 11:21:04.367657,11,21,4,6.8,43.9,3.0,94.1,39.04,222,223,2,0,1,1,1,0,8,2654,11.955,0,0.0,1475,95,96,1,6.8,benign
2026-05-23 11:21:14.648705,11,21,14,3.1,43.9,3.0,94.1,39.22,222,221,2,0,1,1,1,0,8,2639,11.8874,0,0.0,1475,96,96,1,3.1,benign
2026-05-23 11:21:25.221177,11,21,25,9.6,43.9,3.0,94.1,39.39,220,221,2,0,1,1,1,0,8,2615,11.8864,0,0.0,1475,96,96,1,9.6,benign
2026-05-23 11:21:35.855445,11,21,35,3.3,43.9,3.0,94.1,39.57,220,221,2,0,1,1,1,0,8,2610,11.8636,0,0.0,1475,95,94,1,3.3,benign
2026-05-23 11:21:46.542728,11,21,46,4.6,43.9,3.0,94.1,39.75,220,222,2,0,1,1,1,0,8,2635,11.9773,0,0.0,1491,96,96,1,4.6,benign
2026-05-23 11:21:57.023194,11,21,57,8.1,44.3,3.0,94.1,39.92,222,223,2,0,1,1,1,0,8,2642,11.9009,0,0.0,1501,95,96,1,8.1,benign
2026-05-23 11:22:07.644634,11,22,7,6.2,43.9,3.0,94.1,40.1,221,222,2,0,1,1,1,0,8,2627,11.8869,0,0.0,1492,93,91,1,6.2,benign
2026-05-23 11:22:17.947291,11,22,17,5.2,43.9,3.0,94.1,40.28,220,221,2,0,1,1,1,0,8,2654,12.0636,0,0.0,1492,93,93,1,5.2,benign
2026-05-23 11:22:28.540438,11,22,28,9.9,43.9,3.0,94.1,40.45,220,221,2,0,1,1,1,0,8,2660,12.0909,0,0.0,1492,91,93,1,9.9,benign
2026-05-23 11:22:39.251415,11,22,39,4.6,43.8,3.0,94.1,40.62,218,219,2,0,1,1,1,0,8,2638,12.1009,0,0.0,1490,94,91,1,4.6,benign
2026-05-23 11:22:49.291506,11,22,49,3.9,43.8,3.0,94.1,40.8,217,217,2,0,1,1,1,0,8,2606,12.0092,0,0.0,1470,93,93,1,3.9,benign
2026-05-23 11:22:59.687071,11,22,59,10.8,43.6,3.0,94.1,40.97,216,217,2,0,1,1,1,0,8,2612,12.0926,0,0.0,1470,92,93,1,10.8,benign
2026-05-23 11:23:09.727503,11,23,9,5.7,43.6,3.0,94.1,41.14,216,217,2,0,1,1,1,0,8,2613,12.0972,0,0.0,1465,95,91,1,5.7,benign
2026-05-23 11:23:20.146852,11,23,20,4.6,43.5,3.0,94.1,41.31,216,217,2,0,1,1,1,0,8,2609,12.0787,0,0.0,1465,95,95,1,4.6,benign
2026-05-23 11:23:30.411830,11,23,30,1.9,43.6,3.0,94.1,41.48,216,217,2,0,1,1,1,0,8,2566,11.8796,0,0.0,1465,93,96,1,1.9,benign
2026-05-23 11:23:40.683999,11,23,40,8.4,43.5,3.0,94.1,41.66,215,216,2,0,1,1,1,0,8,2544,11.8326,0,0.0,1465,92,93,1,8.4,benign
2026-05-23 11:23:50.727239,11,23,50,2.6,43.5,3.0,94.1,41.83,215,216,2,0,1,1,1,0,8,2549,11.8558,0,0.0,1465,92,92,1,2.6,benign
2026-05-23 11:24:00.899492,11,24,0,3.8,43.5,3.0,94.1,41.99,215,216,2,0,1,1,1,0,8,2549,11.8558,0,0.0,1465,90,92,1,3.8,benign
2026-05-23 11:24:10.973319,11,24,10,4.0,43.5,3.0,94.1,42.16,215,216,2,0,1,1,1,0,8,2553,11.8744,0,0.0,1465,92,90,1,4.0,benign
2026-05-23 11:24:21.038609,11,24,21,2.0,43.5,3.0,94.1,42.33,215,216,2,0,1,1,1,0,8,2544,11.8326,0,0.0,1465,92,92,1,2.0,benign
2026-05-23 11:24:31.385741,11,24,31,6.4,43.5,3.0,94.1,42.5,215,216,2,0,1,1,1,0,8,2549,11.8558,0,0.0,1465,90,92,1,6.4,benign
2026-05-23 11:24:41.494856,11,24,41,3.1,43.5,3.0,94.1,42.67,215,216,2,0,1,1,1,0,8,2534,11.786,0,0.0,1465,90,91,1,3.1,benign
2026-05-23 11:24:51.748860,11,24,51,11.4,43.5,3.0,94.1,42.84,214,215,2,0,1,1,1,0,8,2534,11.8411,0,0.0,1465,91,91,1,11.4,benign
2026-05-23 11:25:01.987035,11,25,1,4.7,43.5,3.0,94.1,43.01,214,215,2,0,1,1,1,0,8,2521,11.7804,0,0.0,1465,90,91,1,4.7,benign
2026-05-23 11:25:12.147627,11,25,12,5.7,43.5,3.0,94.1,43.18,214,215,2,0,1,1,1,0,8,2526,11.8037,0,0.0,1465,92,92,1,5.7,benign
2026-05-23 11:25:22.470353,11,25,22,4.1,43.5,3.0,94.1,43.35,214,215,2,0,1,1,1,0,8,2540,11.8692,0,0.0,1465,94,94,1,4.1,benign
2026-05-23 11:25:32.936616,11,25,32,6.6,43.5,3.0,94.1,43.52,214,214,2,0,1,1,1,0,8,2538,11.8598,0,0.0,1465,91,92,1,6.6,benign
2026-05-23 11:25:43.426879,11,25,43,7.5,43.5,3.0,94.1,43.7,213,214,2,0,1,1,1,0,8,2522,11.8404,0,0.0,1465,93,94,1,7.5,benign
2026-05-23 11:25:53.693262,11,25,53,4.4,43.4,3.0,94.1,43.87,212,213,2,0,1,1,1,0,8,2513,11.8538,0,0.0,1465,94,94,1,4.4,benign
2026-05-23 11:26:03.753830,11,26,3,1.9,43.4,3.0,94.1,44.04,212,213,2,0,1,1,1,0,8,2514,11.8585,0,0.0,1465,92,92,1,1.9,benign
2026-05-23 11:26:13.830154,11,26,13,5.0,43.4,3.0,94.1,44.21,212,213,2,0,1,1,1,0,8,2515,11.8632,0,0.0,1465,91,94,1,5.0,benign
2026-05-23 11:26:23.888989,11,26,23,6.0,43.4,3.0,94.1,44.38,212,213,2,0,1,1,1,0,8,2518,11.8774,0,0.0,1465,95,95,1,6.0,benign
2026-05-23 11:26:34.047707,11,26,34,4.4,43.4,3.0,94.1,44.55,212,213,2,0,1,1,1,0,8,2512,11.8491,0,0.0,1465,94,93,1,4.4,benign
2026-05-23 11:26:44.342233,11,26,44,1.9,43.4,3.0,94.1,44.72,212,212,2,0,1,1,1,0,8,2515,11.8632,0,0.0,1462,94,97,1,1.9,benign
2026-05-23 11:26:54.751036,11,26,54,13.0,43.9,3.0,94.1,44.89,219,219,2,0,1,1,1,0,8,2639,12.0502,0,0.0,1494,96,96,1,13.0,benign
2026-05-23 11:27:05.732089,11,27,5,4.7,43.9,3.0,94.1,45.06,219,220,2,0,1,1,1,0,8,2628,12.0,0,0.0,1494,93,94,1,4.7,benign
2026-05-23 11:27:16.634416,11,27,16,10.0,43.7,3.0,93.7,45.24,219,220,3,0,1,1,1,0,8,2637,12.0411,0,0.0,1494,95,95,1,10.0,benign
2026-05-23 11:27:27.432659,11,27,27,6.2,43.7,3.0,93.7,45.43,219,220,2,0,1,1,1,0,8,2645,12.0776,0,0.0,1494,97,97,1,6.2,benign
2026-05-23 11:27:38.335177,11,27,38,4.4,43.7,3.0,93.7,45.61,219,220,2,0,1,1,1,0,8,2653,12.1142,0,0.0,1493,99,96,1,4.4,benign
2026-05-23 11:27:49.222328,11,27,49,3.2,43.7,3.0,93.7,45.79,219,220,2,0,1,1,1,0,8,2649,12.0959,0,0.0,1483,96,99,1,3.2,benign
2026-05-23 11:27:59.812102,11,27,59,6.8,43.6,3.0,93.7,45.97,217,218,2,0,1,1,1,0,8,2611,12.0323,0,0.0,1481,91,95,1,6.8,benign
2026-05-23 11:28:10.329819,11,28,10,5.9,43.6,3.0,93.7,46.15,217,218,2,0,1,1,1,0,8,2584,11.9078,0,0.0,1466,92,90,1,5.9,benign
2026-05-23 11:28:20.739991,11,28,20,7.6,43.3,3.0,93.7,46.32,216,217,2,0,1,1,1,0,8,2577,11.9306,0,0.0,1465,93,92,1,7.6,benign
2026-05-23 11:28:30.873911,11,28,30,5.9,43.3,3.0,93.7,46.49,215,216,2,0,1,1,1,0,8,2569,11.9488,0,0.0,1465,91,93,1,5.9,benign
2026-05-23 11:28:41.375672,11,28,41,4.5,43.3,3.0,93.7,46.66,215,216,2,0,1,1,1,0,8,2576,11.9814,0,0.0,1465,93,91,1,4.5,benign
2026-05-23 11:28:51.890631,11,28,51,3.9,43.3,3.0,93.7,46.84,215,216,2,0,1,1,1,0,8,2570,11.9535,0,0.0,1465,92,93,1,3.9,benign
2026-05-23 11:29:02.319248,11,29,2,3.4,43.3,3.0,93.7,47.01,215,216,2,0,1,1,1,0,8,2564,11.9256,0,0.0,1465,90,92,1,3.4,benign
2026-05-23 11:29:12.574189,11,29,12,2.5,43.3,3.0,93.7,47.19,215,216,2,0,1,1,1,0,8,2523,11.7349,0,0.0,1465,92,92,1,2.5,benign
2026-05-23 11:29:22.523130,11,29,22,3.8,43.3,3.0,93.7,47.36,215,216,2,0,1,1,1,0,8,2523,11.7349,0,0.0,1465,92,92,1,3.8,benign
2026-05-23 11:29:32.583410,11,29,32,9.3,43.3,3.0,93.7,47.52,215,216,2,0,1,1,1,0,8,2524,11.7395,0,0.0,1465,90,92,1,9.3,benign
2026-05-23 11:29:42.915464,11,29,42,3.3,43.3,3.0,93.7,47.69,215,216,2,0,1,1,1,0,8,2525,11.7442,0,0.0,1465,92,93,1,3.3,benign
2026-05-23 11:29:53.138190,11,29,53,7.5,43.3,3.0,93.7,47.86,215,216,2,0,1,1,1,0,8,2523,11.7349,0,0.0,1465,92,92,1,7.5,benign
2026-05-23 11:30:03.421663,11,30,3,4.4,43.3,3.0,93.7,48.03,215,216,2,0,1,1,1,0,8,2527,11.7535,0,0.0,1465,90,90,1,4.4,benign
2026-05-23 11:30:13.469919,11,30,13,4.0,43.3,3.0,93.7,48.21,215,216,2,0,1,1,1,0,8,2516,11.7023,0,0.0,1465,92,92,1,4.0,benign
2026-05-23 11:30:23.686214,11,30,23,3.4,43.3,3.0,93.7,48.37,215,216,2,0,1,1,1,0,8,2523,11.7349,0,0.0,1465,93,92,1,3.4,benign
2026-05-23 11:30:34.005945,11,30,34,7.9,43.3,3.0,93.7,48.54,215,216,2,0,1,1,1,0,8,2520,11.7209,0,0.0,1465,91,91,1,7.9,benign
2026-05-23 11:30:44.344962,11,30,44,6.0,43.3,3.0,93.7,48.72,215,216,2,0,1,1,1,0,8,2520,11.7209,0,0.0,1465,93,94,1,6.0,benign
2026-05-23 11:30:54.668246,11,30,54,4.0,43.3,3.0,93.7,48.89,214,215,2,0,1,1,1,0,8,2522,11.785,0,0.0,1465,92,93,1,4.0,benign
2026-05-23 11:31:04.852364,11,31,4,3.8,43.3,3.0,93.7,49.06,214,215,2,0,1,1,1,0,8,2518,11.7664,0,0.0,1465,89,90,1,3.8,benign
2026-05-23 11:31:14.915565,11,31,14,8.2,43.3,3.0,93.7,49.23,214,215,2,0,1,1,1,0,8,2518,11.7664,0,0.0,1465,91,91,1,8.2,benign
2026-05-23 11:31:25.008874,11,31,25,4.1,43.3,3.0,93.7,49.4,214,215,2,0,1,1,1,0,8,2495,11.6589,0,0.0,1465,91,91,1,4.1,benign
2026-05-23 11:31:35.121264,11,31,35,1.9,43.3,3.0,93.7,49.57,214,215,2,0,1,1,1,0,8,2487,11.6215,0,0.0,1465,89,89,1,1.9,benign
2026-05-23 11:31:45.352617,11,31,45,10.6,43.3,3.0,93.7,49.73,214,216,2,0,1,1,1,0,8,2501,11.6869,0,0.0,1482,93,94,1,10.6,benign
2026-05-23 11:31:55.603792,11,31,55,6.2,43.6,3.0,93.7,49.9,215,216,2,0,1,1,1,0,8,2522,11.7302,0,0.0,1491,93,93,1,6.2,benign
2026-05-23 11:32:05.886665,11,32,5,8.1,43.6,3.0,93.7,50.08,215,216,2,0,1,1,1,0,8,2532,11.7767,0,0.0,1491,91,92,1,8.1,benign
2026-05-23 11:32:16.386072,11,32,16,5.0,43.6,3.0,93.7,50.25,215,216,2,0,1,1,1,0,8,2568,11.9442,0,0.0,1490,94,93,1,5.0,benign
2026-05-23 11:32:26.763982,11,32,26,11.2,43.6,3.0,93.7,50.42,215,216,2,0,1,1,1,0,8,2589,12.0419,0,0.0,1490,93,94,1,11.2,benign
2026-05-23 11:32:37.343410,11,32,37,1.9,43.3,3.0,93.7,50.6,215,216,3,0,1,1,1,0,8,2603,12.107,0,0.0,1490,94,91,1,1.9,benign
2026-05-23 11:32:47.654563,11,32,47,2.6,43.3,3.0,93.7,50.77,215,215,2,0,1,1,1,0,8,2575,11.9767,0,0.0,1470,93,93,1,2.6,benign
2026-05-23 11:32:58.146412,11,32,58,4.4,43.1,3.0,93.7,50.94,213,214,2,0,1,1,1,0,8,2566,12.0469,0,0.0,1470,91,93,1,4.4,benign
2026-05-23 11:33:08.393133,11,33,8,7.2,43.1,3.0,93.7,51.12,213,214,2,0,1,1,1,0,8,2573,12.0798,0,0.0,1470,93,91,1,7.2,benign
2026-05-23 11:33:18.884676,11,33,18,4.1,43.0,3.0,93.7,51.29,213,214,2,0,1,1,1,0,8,2574,12.0845,0,0.0,1465,93,93,1,4.1,benign
2026-05-23 11:33:29.216769,11,33,29,1.2,43.1,3.0,93.7,51.46,213,214,2,0,1,1,1,0,8,2576,12.0939,0,0.0,1465,91,93,1,1.2,benign
2026-05-23 11:33:39.239856,11,33,39,5.1,43.1,3.0,93.7,51.64,213,214,2,0,1,1,1,0,8,2511,11.7887,0,0.0,1465,93,91,1,5.1,benign
2026-05-23 11:33:49.544520,11,33,49,3.2,42.7,3.1,93.7,51.8,213,214,2,0,1,1,1,0,8,2501,11.7418,0,0.0,1465,92,92,1,3.2,benign
2026-05-23 11:33:59.708583,11,33,59,4.4,42.7,3.1,93.7,51.97,213,214,2,0,1,1,1,0,8,2504,11.7559,0,0.0,1465,89,92,1,4.4,benign
2026-05-23 11:34:09.827854,11,34,9,4.7,42.7,3.1,93.7,52.14,213,214,2,0,1,1,1,0,8,2514,11.8028,0,0.0,1465,92,90,1,4.7,benign
2026-05-23 11:34:20.326387,11,34,20,5.0,42.7,3.1,93.7,52.31,213,214,2,0,1,1,1,0,8,2514,11.8028,0,0.0,1465,92,92,1,5.0,benign
2026-05-23 11:34:30.703878,11,34,30,13.0,42.8,3.1,93.7,52.49,213,214,2,0,1,1,1,0,8,2516,11.8122,0,0.0,1465,89,91,1,13.0,benign
2026-05-23 11:34:40.728486,11,34,40,3.8,42.8,3.1,93.7,52.66,213,214,2,0,1,1,1,0,8,2502,11.7465,0,0.0,1465,93,90,1,3.8,benign
2026-05-23 11:34:50.753317,11,34,50,3.8,42.8,3.1,93.7,52.83,213,214,2,0,1,1,1,0,8,2515,11.8075,0,0.0,1465,93,93,1,3.8,benign
2026-05-23 11:35:01.147638,11,35,1,1.9,42.8,3.1,93.7,52.99,213,214,2,0,1,1,1,0,8,2516,11.8122,0,0.0,1465,89,93,1,1.9,benign
2026-05-23 11:35:11.349412,11,35,11,3.3,42.8,3.1,93.7,53.17,213,213,2,0,1,1,1,0,8,2502,11.7465,0,0.0,1465,92,90,1,3.3,benign
2026-05-23 11:35:21.571492,11,35,21,14.0,42.8,3.1,93.7,53.34,213,214,2,0,1,1,1,0,8,2510,11.784,0,0.0,1465,92,92,1,14.0,benign
2026-05-23 11:35:31.811980,11,35,31,3.2,42.8,3.1,93.7,53.51,213,214,2,0,1,1,1,0,8,2514,11.8028,0,0.0,1465,88,92,1,3.2,benign
2026-05-23 11:35:41.874402,11,35,41,5.4,42.8,3.1,93.7,53.68,213,214,2,0,1,1,1,0,8,2512,11.7934,0,0.0,1465,94,93,1,5.4,benign
2026-05-23 11:35:51.963215,11,35,51,5.1,42.8,3.1,93.7,53.85,213,214,2,0,1,1,1,0,8,2495,11.7136,0,0.0,1465,95,95,1,5.1,benign
2026-05-23 11:36:02.160009,11,36,2,4.6,42.8,3.1,93.7,54.01,213,214,2,0,1,1,1,0,8,2490,11.6901,0,0.0,1465,93,95,1,4.6,benign
2026-05-23 11:36:12.502130,11,36,12,7.6,42.8,3.1,93.7,54.19,213,214,2,0,1,1,1,0,8,2492,11.6995,0,0.0,1465,93,94,1,7.6,benign
2026-05-23 11:36:22.845647,11,36,22,1.9,42.8,3.1,93.7,54.36,213,214,2,0,1,1,1,0,8,2495,11.7136,0,0.0,1465,93,92,1,1.9,benign
2026-05-23 11:36:33.219544,11,36,33,6.4,42.8,3.1,93.7,54.53,213,214,2,0,1,1,1,0,8,2500,11.7371,0,0.0,1465,89,91,1,6.4,benign
2026-05-23 11:36:43.666827,11,36,43,6.6,42.8,3.1,93.7,54.7,213,214,2,0,1,1,1,0,8,2493,11.7042,0,0.0,1462,95,95,1,6.6,benign
2026-05-23 11:36:54.330087,11,36,54,7.7,43.2,3.1,93.7,54.88,215,216,2,0,1,1,1,0,8,2531,11.7721,0,0.0,1491,94,94,1,7.7,benign
2026-05-23 11:37:04.782048,11,37,4,2.5,43.2,3.1,93.7,55.05,215,216,2,0,1,1,1,0,8,2531,11.7721,0,0.0,1491,89,92,1,2.5,benign
2026-05-23 11:37:15.443686,11,37,15,3.2,43.2,3.1,93.7,55.23,215,216,2,0,1,1,1,0,8,2536,11.7953,0,0.0,1490,94,94,1,3.2,benign
2026-05-23 11:37:25.845445,11,37,25,2.5,43.2,3.1,93.7,55.41,215,216,2,0,1,1,1,0,8,2553,11.8744,0,0.0,1490,96,94,1,2.5,benign
2026-05-23 11:37:36.300041,11,37,36,3.2,43.2,3.1,93.7,55.58,215,216,2,0,1,1,1,0,8,2556,11.8884,0,0.0,1490,99,95,1,3.2,benign
2026-05-23 11:37:46.557965,11,37,46,4.0,43.2,3.1,93.7,55.75,215,216,2,0,1,1,1,0,8,2535,11.7907,0,0.0,1480,101,101,1,4.0,benign
2026-05-23 11:37:56.338240,11,37,56,4.4,42.9,3.1,93.7,55.92,212,213,2,0,1,1,1,0,8,2507,11.8255,0,0.0,1470,100,100,1,4.4,benign
2026-05-23 11:38:06.436360,11,38,6,4.4,42.9,3.1,93.7,56.09,212,213,2,0,1,1,1,0,8,2513,11.8538,0,0.0,1470,93,97,1,4.4,benign
2026-05-23 11:38:16.563844,11,38,16,9.0,42.9,3.1,93.7,56.26,212,213,2,0,1,1,1,0,8,2512,11.8491,0,0.0,1465,95,96,1,9.0,benign
2026-05-23 11:38:26.642121,11,38,26,8.1,42.8,3.1,93.7,56.43,212,213,2,0,1,1,1,0,8,2515,11.8632,0,0.0,1465,95,95,1,8.1,benign
2026-05-23 11:38:36.982734,11,38,36,2.7,42.8,3.1,93.7,56.59,212,213,2,0,1,1,1,0,8,2517,11.8726,0,0.0,1465,96,93,1,2.7,benign
2026-05-23 11:38:47.449107,11,38,47,15.1,42.8,3.1,93.7,56.77,212,213,2,0,1,1,1,0,8,2510,11.8396,0,0.0,1465,96,96,1,15.1,benign
2026-05-23 11:38:57.531577,11,38,57,7.7,42.8,3.1,93.7,56.94,212,213,2,0,1,1,1,0,8,2513,11.8538,0,0.0,1465,94,96,1,7.7,benign
2026-05-23 11:39:07.856752,11,39,7,8.0,42.8,3.1,93.7,57.11,212,213,2,0,1,1,1,0,8,2501,11.7972,0,0.0,1465,95,94,1,8.0,benign
2026-05-23 11:39:18.229488,11,39,18,2.0,42.8,3.1,93.7,57.28,212,213,2,0,1,1,1,0,8,2502,11.8019,0,0.0,1465,96,96,1,2.0,benign
2026-05-23 11:39:28.746240,11,39,28,11.1,42.8,3.1,93.7,57.45,212,213,2,0,1,1,1,0,8,2503,11.8066,0,0.0,1465,95,97,1,11.1,benign
2026-05-23 11:39:39.131636,11,39,39,3.8,42.8,3.1,93.7,57.63,212,213,2,0,1,1,1,0,8,2501,11.7972,0,0.0,1465,96,94,1,3.8,benign
2026-05-23 11:39:49.541971,11,39,49,4.4,42.8,3.1,93.7,57.8,212,213,2,0,1,1,1,0,8,2489,11.7406,0,0.0,1465,95,95,1,4.4,benign
2026-05-23 11:39:59.700988,11,39,59,5.2,42.8,3.1,93.7,57.97,212,213,2,0,1,1,1,0,8,2497,11.7783,0,0.0,1465,93,95,1,5.2,benign
2026-05-23 11:40:09.556274,11,40,9,5.6,42.8,3.1,93.7,58.14,212,213,2,0,1,1,1,0,8,2505,11.816,0,0.0,1465,95,93,1,5.6,benign
2026-05-23 11:40:19.919801,11,40,19,2.6,42.9,3.1,93.7,58.31,212,213,2,0,1,1,1,0,8,2498,11.783,0,0.0,1465,95,95,1,2.6,benign
2026-05-23 11:40:30.197662,11,40,30,8.7,42.9,3.1,93.7,58.48,212,213,2,0,1,1,1,0,8,2492,11.7547,0,0.0,1465,93,95,1,8.7,benign
2026-05-23 11:40:40.401396,11,40,40,3.8,42.8,3.1,93.7,58.65,212,213,2,0,1,1,1,0,8,2493,11.7594,0,0.0,1465,94,93,1,3.8,benign
2026-05-23 11:40:50.352592,11,40,50,4.0,42.8,3.1,93.7,58.82,212,213,2,0,1,1,1,0,8,2495,11.7689,0,0.0,1465,94,94,1,4.0,benign
2026-05-23 11:41:00.553584,11,41,0,4.4,42.9,3.1,93.7,58.99,212,213,2,0,1,1,1,0,8,2488,11.7358,0,0.0,1465,93,95,1,4.4,benign
2026-05-23 11:41:10.668978,11,41,10,1.3,42.9,3.1,93.7,59.16,212,213,2,0,1,1,1,0,8,2491,11.75,0,0.0,1465,94,93,1,1.3,benign
2026-05-23 11:41:20.737780,11,41,20,3.8,42.9,3.1,93.7,59.33,212,213,2,0,1,1,1,0,8,2503,11.8066,0,0.0,1465,95,95,1,3.8,benign
2026-05-23 11:41:30.822944,11,41,30,6.0,42.9,3.1,93.7,59.49,212,213,2,0,1,1,1,0,8,2484,11.717,0,0.0,1465,93,94,1,6.0,benign
2026-05-23 11:41:41.610721,11,41,41,5.0,43.1,3.1,93.7,59.66,219,220,2,0,1,1,1,0,8,2619,11.9589,0,0.0,1468,95,93,1,5.0,benign
2026-05-23 11:41:52.261672,11,41,52,2.0,43.5,3.1,93.7,59.84,221,222,2,0,1,1,1,0,8,2650,11.991,0,0.0,1494,94,94,1,2.0,benign
2026-05-23 11:42:03.188945,11,42,3,5.0,43.5,3.1,93.7,60.02,221,222,2,0,1,1,1,0,8,2643,11.9593,0,0.0,1494,93,94,1,5.0,benign
2026-05-23 11:42:14.140169,11,42,14,6.6,43.6,3.1,93.7,60.2,224,222,2,0,1,1,1,0,8,2706,12.0804,0,0.0,1494,97,97,1,6.6,benign
2026-05-23 11:42:25.275384,11,42,25,7.2,43.5,3.1,93.7,60.38,221,222,3,0,1,1,1,0,8,2738,12.3891,0,0.0,1494,99,99,1,7.2,benign
2026-05-23 11:42:36.278817,11,42,36,6.4,43.6,3.1,93.7,60.57,221,222,2,0,1,1,1,0,8,2747,12.4299,0,0.0,1494,98,97,1,6.4,benign
2026-05-23 11:42:46.653266,11,42,46,4.6,43.4,3.1,93.7,60.75,217,218,2,0,1,1,1,0,8,2675,12.3272,0,0.0,1473,99,101,1,4.6,benign
2026-05-23 11:43:00.793930,11,43,0,12.3,43.1,3.1,93.7,60.93,216,217,3,0,1,1,1,0,8,2799,12.9583,0,0.0,1471,105,104,1,12.3,benign
2026-05-23 11:43:19.455723,11,43,19,23.6,44.1,3.0,93.7,61.16,221,221,5,0,1,1,1,0,8,2911,13.1719,0,0.0,1472,107,107,1,23.6,benign
2026-05-23 11:43:35.871787,11,43,35,10.5,44.1,3.0,93.7,61.47,220,221,2,0,1,1,1,0,8,2888,13.1273,0,0.0,1472,109,107,1,10.5,benign
2026-05-23 11:43:52.191981,11,43,52,15.0,45.3,3.0,93.7,61.75,222,222,3,0,1,1,1,0,8,2891,13.0225,0,0.0,1474,107,106,1,15.0,benign
2026-05-23 11:44:04.500427,11,44,4,15.1,44.7,3.0,93.7,62.02,220,220,3,0,1,1,1,0,8,2860,13.0,0,0.0,1473,103,107,1,15.1,benign
2026-05-23 11:44:21.045135,11,44,21,13.8,44.7,3.0,93.7,62.22,220,220,3,0,1,1,1,0,8,2857,12.9864,0,0.0,1473,99,101,1,13.8,benign
2026-05-23 11:44:37.608594,11,44,37,12.3,44.7,3.0,93.7,62.5,219,219,2,0,1,1,1,0,8,2832,12.9315,0,0.0,1473,102,97,1,12.3,benign
2026-05-23 11:44:54.057709,11,44,54,8.6,44.6,3.0,93.7,62.78,219,219,2,0,1,1,1,0,8,2673,12.2055,0,0.0,1475,100,100,1,8.6,benign
2026-05-23 11:45:10.848927,11,45,10,10.9,44.6,3.0,93.7,63.05,219,219,3,0,1,1,1,0,8,2645,12.0776,0,0.0,1475,100,96,1,10.9,benign
2026-05-23 11:45:27.074673,11,45,27,13.1,45.6,3.0,93.7,63.33,219,219,5,0,1,1,1,0,8,2638,12.0457,0,0.0,1475,108,102,1,13.1,benign
2026-05-23 11:45:44.390573,11,45,44,11.4,45.0,3.0,93.7,63.6,219,219,3,0,1,1,1,0,8,2644,12.0731,0,0.0,1475,115,111,1,11.4,benign
