timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,label
2026-05-23T01:29:48.893022,1,29,48,2.6,51.3,0.0,71.8,294.38,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,17,18,2,2.6,benign
2026-05-23T01:29:51.327626,1,29,51,1.8,51.3,0.0,71.8,294.42,226,226,218,1,2,1,6,5,0,4,563,2.4912,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:29:53.829064,1,29,53,1.0,51.3,0.0,71.8,294.46,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,17,18,2,1.0,benign
2026-05-23T01:29:56.265802,1,29,56,0.9,51.3,0.0,71.8,294.5,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:29:58.753029,1,29,58,0.0,51.3,0.0,71.8,294.54,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:30:01.273195,1,30,1,3.4,51.3,0.0,71.8,294.58,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,17,18,2,3.4,benign
2026-05-23T01:30:03.796151,1,30,3,2.6,51.3,0.0,71.8,294.63,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,19,20,2,2.6,benign
2026-05-23T01:30:06.248580,1,30,6,2.6,51.3,0.0,71.8,294.67,226,226,218,1,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,19,2,2.6,benign
2026-05-23T01:30:08.676146,1,30,8,3.5,51.3,0.0,71.8,294.71,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,3.5,benign
2026-05-23T01:30:11.205578,1,30,11,1.8,51.3,0.0,71.8,294.75,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,1.8,benign
2026-05-23T01:30:13.701701,1,30,13,2.9,51.3,0.0,71.8,294.79,226,226,218,1,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,2.9,benign
2026-05-23T01:30:16.218143,1,30,16,0.9,51.3,0.0,71.8,294.83,226,229,221,0,2,1,7,5,0,4,563,2.4912,0,0.0,114,18,18,2,0.9,benign
2026-05-23T01:30:18.708553,1,30,18,1.8,51.3,0.0,71.8,294.88,226,226,218,1,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,1.8,benign
2026-05-23T01:30:21.240802,1,30,21,0.0,51.3,0.0,71.8,294.92,226,228,220,0,2,1,7,5,0,4,563,2.4912,0,0.0,114,18,18,2,0.0,benign
2026-05-23T01:30:24.016965,1,30,24,1.0,51.3,0.0,71.8,294.96,226,226,218,1,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,1.0,benign
2026-05-23T01:30:26.487450,1,30,26,0.0,51.3,0.0,71.8,295.01,226,226,218,1,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,0.0,benign
2026-05-23T01:30:29.000331,1,30,29,1.8,51.4,0.0,71.8,295.05,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,1.8,benign
2026-05-23T01:30:31.472731,1,30,31,1.8,51.4,0.0,71.8,295.09,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,1.8,benign
2026-05-23T01:30:33.951725,1,30,33,2.6,51.4,0.0,71.8,295.13,226,226,218,1,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,2.6,benign
2026-05-23T01:30:36.421668,1,30,36,0.9,51.4,0.0,71.8,295.17,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,0.9,benign
2026-05-23T01:30:38.869963,1,30,38,0.9,51.4,0.0,71.8,295.21,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,0.9,benign
2026-05-23T01:30:41.382977,1,30,41,1.9,51.4,0.0,71.8,295.25,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,1.9,benign
2026-05-23T01:30:43.896795,1,30,43,0.9,51.4,0.0,71.8,295.29,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,0.9,benign
2026-05-23T01:30:46.348789,1,30,46,3.6,51.4,0.0,71.8,295.34,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,3.6,benign
2026-05-23T01:30:48.814968,1,30,48,2.8,51.4,0.0,71.8,295.38,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,2.8,benign
2026-05-23T01:30:51.317482,1,30,51,1.8,51.4,0.0,71.8,295.42,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,1.8,benign
2026-05-23T01:30:53.837031,1,30,53,3.3,51.4,0.0,71.8,295.46,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,19,18,2,3.3,benign
2026-05-23T01:30:56.271413,1,30,56,1.0,51.4,0.0,71.8,295.5,226,226,218,0,2,1,6,5,0,4,563,2.4912,0,0.0,114,18,18,2,1.0,benign
2026-05-23T01:30:58.825674,1,30,58,0.9,51.4,0.0,71.8,295.54,226,225,217,0,2,1,6,5,0,4,562,2.4867,0,0.0,114,18,18,2,0.9,benign
2026-05-23T01:31:01.310311,1,31,1,1.9,51.4,0.0,71.8,295.59,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,18,18,2,1.9,benign
2026-05-23T01:31:03.888591,1,31,3,1.7,51.5,0.0,71.8,295.63,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,18,18,2,1.7,benign
2026-05-23T01:31:06.446544,1,31,6,5.2,51.5,0.0,71.8,295.67,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,18,18,2,5.2,benign
2026-05-23T01:31:08.880893,1,31,8,0.9,51.5,0.0,71.8,295.71,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:31:11.621156,1,31,11,0.0,51.5,0.0,71.8,295.75,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:31:14.097053,1,31,14,1.9,51.5,0.0,71.8,295.8,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:31:16.654080,1,31,16,1.9,51.5,0.0,71.8,295.84,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:31:19.133667,1,31,19,3.5,51.5,0.0,71.8,295.88,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.5,benign
2026-05-23T01:31:21.613744,1,31,21,0.9,51.5,0.0,71.8,295.92,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:31:24.154449,1,31,24,2.7,51.5,0.0,71.8,295.97,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.7,benign
2026-05-23T01:31:26.605997,1,31,26,2.1,51.5,0.0,71.8,296.01,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.1,benign
2026-05-23T01:31:29.133137,1,31,29,0.9,51.5,0.0,71.8,296.05,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:31:31.829979,1,31,31,2.6,51.5,0.0,71.8,296.09,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.6,benign
2026-05-23T01:31:34.361510,1,31,34,0.9,51.4,0.0,71.8,296.14,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:31:36.815737,1,31,36,0.0,51.4,0.0,71.8,296.18,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:31:39.312949,1,31,39,3.6,51.4,0.0,71.8,296.22,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.6,benign
2026-05-23T01:31:41.830575,1,31,41,1.8,51.4,0.0,71.8,296.26,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:31:44.348554,1,31,44,1.8,51.4,0.0,71.8,296.3,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:31:46.809304,1,31,46,0.0,51.4,0.0,71.8,296.34,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:31:49.249665,1,31,49,1.7,51.4,0.0,71.8,296.39,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T01:31:51.768080,1,31,51,0.9,51.4,0.0,71.8,296.43,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:31:54.242001,1,31,54,0.0,51.4,0.0,71.8,296.47,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:31:56.715660,1,31,56,2.4,51.4,0.0,71.8,296.51,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.4,benign
2026-05-23T01:31:59.185931,1,31,59,2.8,51.5,0.0,71.8,296.55,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:32:01.671753,1,32,1,1.9,51.5,0.0,71.8,296.59,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:32:04.386120,1,32,4,1.0,51.5,0.0,71.8,296.63,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.0,benign
2026-05-23T01:32:06.861850,1,32,6,1.9,51.5,0.0,71.8,296.68,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:32:09.317131,1,32,9,0.0,51.5,0.0,71.8,296.72,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:32:11.754586,1,32,11,1.0,51.5,0.0,71.8,296.76,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.0,benign
2026-05-23T01:32:14.271390,1,32,14,2.7,51.5,0.0,71.8,296.8,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.7,benign
2026-05-23T01:32:16.715204,1,32,16,4.0,51.5,0.0,71.8,296.84,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,4.0,benign
2026-05-23T01:32:19.183394,1,32,19,0.9,51.5,0.0,71.8,296.88,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,18,19,2,0.9,benign
2026-05-23T01:32:21.695680,1,32,21,0.9,51.5,0.0,71.8,296.92,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:32:24.186738,1,32,24,3.1,51.5,0.0,71.8,296.97,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.1,benign
2026-05-23T01:32:26.723328,1,32,26,2.4,51.5,0.0,71.8,297.01,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.4,benign
2026-05-23T01:32:29.186951,1,32,29,1.8,51.4,0.0,71.8,297.05,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:32:31.680769,1,32,31,3.7,51.4,0.0,71.8,297.09,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.7,benign
2026-05-23T01:32:34.205006,1,32,34,2.9,51.4,0.0,71.8,297.13,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.9,benign
2026-05-23T01:32:36.666822,1,32,36,0.0,51.4,0.0,71.8,297.18,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:32:39.107923,1,32,39,1.7,51.4,0.0,71.8,297.22,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T01:32:41.634012,1,32,41,0.9,51.4,0.0,71.8,297.26,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:32:44.152133,1,32,44,2.8,51.4,0.0,71.8,297.3,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:32:46.646053,1,32,46,1.9,51.4,0.0,71.8,297.34,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:32:49.129138,1,32,49,0.9,51.4,0.0,71.8,297.38,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:32:51.636550,1,32,51,2.8,51.4,0.0,71.8,297.42,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:32:54.218803,1,32,54,1.6,51.4,0.0,71.8,297.47,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.6,benign
2026-05-23T01:32:56.675687,1,32,56,0.0,51.4,0.0,71.8,297.51,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:32:59.124766,1,32,59,0.0,51.4,0.0,71.8,297.55,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:33:01.626153,1,33,1,0.0,51.4,0.0,71.8,297.59,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:33:04.156558,1,33,4,2.6,51.5,0.0,71.8,297.63,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.6,benign
2026-05-23T01:33:06.634407,1,33,6,1.8,51.5,0.0,71.8,297.67,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:33:09.085756,1,33,9,1.7,51.5,0.0,71.8,297.72,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T01:33:11.590057,1,33,11,2.8,51.5,0.0,71.8,297.76,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:33:14.108423,1,33,14,2.2,51.5,0.0,71.8,297.8,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.2,benign
2026-05-23T01:33:16.539967,1,33,16,2.8,51.5,0.0,71.8,297.84,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:33:19.023470,1,33,19,2.4,51.5,0.0,71.8,297.88,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.4,benign
2026-05-23T01:33:21.512070,1,33,21,0.0,51.5,0.0,71.8,297.92,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:33:24.365601,1,33,24,0.9,51.5,0.0,71.8,297.96,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:33:26.859477,1,33,26,2.6,51.5,0.0,71.8,298.01,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.6,benign
2026-05-23T01:33:29.403387,1,33,29,2.0,51.5,0.0,71.8,298.05,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.0,benign
2026-05-23T01:33:31.909026,1,33,31,1.8,51.5,0.0,71.8,298.1,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:33:34.403123,1,33,34,2.0,51.5,0.0,71.8,298.14,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.0,benign
2026-05-23T01:33:36.856243,1,33,36,1.0,51.5,0.0,71.8,298.18,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.0,benign
2026-05-23T01:33:39.417864,1,33,39,2.7,51.5,0.0,71.8,298.22,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.7,benign
2026-05-23T01:33:41.913809,1,33,41,0.0,51.5,0.0,71.8,298.26,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:33:44.477982,1,33,44,0.8,51.5,0.0,71.8,298.3,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.8,benign
2026-05-23T01:33:47.033997,1,33,47,1.8,51.5,0.0,71.8,298.35,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:33:49.462365,1,33,49,1.9,51.5,0.0,71.8,298.39,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:33:51.965023,1,33,51,0.9,51.5,0.0,71.8,298.43,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:33:54.693800,1,33,54,2.9,51.5,0.0,71.8,298.47,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.9,benign
2026-05-23T01:33:57.145767,1,33,57,2.8,51.5,0.0,71.8,298.52,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:33:59.653595,1,33,59,0.0,51.5,0.0,71.8,298.56,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:34:02.168959,1,34,2,2.5,51.5,0.0,71.8,298.6,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.5,benign
2026-05-23T01:34:04.647501,1,34,4,1.9,51.5,0.0,71.8,298.64,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:34:07.168649,1,34,7,1.0,51.5,0.0,71.8,298.68,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.0,benign
2026-05-23T01:34:09.603480,1,34,9,0.9,51.5,0.0,71.8,298.72,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:34:12.033747,1,34,12,2.7,51.5,0.0,71.8,298.77,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.7,benign
2026-05-23T01:34:14.475208,1,34,14,0.9,51.5,0.0,71.8,298.81,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:34:16.950063,1,34,16,2.8,51.5,0.0,71.8,298.85,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:34:19.399416,1,34,19,1.8,51.5,0.0,71.8,298.89,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:34:21.894217,1,34,21,2.5,51.5,0.0,71.8,298.93,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.5,benign
2026-05-23T01:34:24.376659,1,34,24,2.8,51.5,0.0,71.8,298.97,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:34:26.889103,1,34,26,1.7,51.5,0.0,71.8,299.01,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T01:34:29.318663,1,34,29,2.8,51.5,0.0,71.8,299.05,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.8,benign
2026-05-23T01:34:31.797829,1,34,31,0.9,51.5,0.0,71.8,299.09,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:34:34.309966,1,34,34,2.6,51.5,0.0,71.8,299.14,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.6,benign
2026-05-23T01:34:36.779017,1,34,36,3.5,51.5,0.0,71.8,299.18,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.5,benign
2026-05-23T01:34:39.371107,1,34,39,0.0,51.5,0.0,71.8,299.22,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:34:41.900780,1,34,41,3.5,51.5,0.0,71.8,299.26,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.5,benign
2026-05-23T01:34:44.705363,1,34,44,0.9,51.5,0.0,71.8,299.3,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:34:47.164630,1,34,47,2.0,51.5,0.0,71.8,299.35,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.0,benign
2026-05-23T01:34:49.599521,1,34,49,1.9,51.5,0.0,71.8,299.39,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:34:52.123219,1,34,52,4.0,51.5,0.0,71.8,299.43,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,4.0,benign
2026-05-23T01:34:54.588367,1,34,54,0.9,51.5,0.0,71.8,299.47,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,115,17,18,2,0.9,benign
2026-05-23T01:34:57.030865,1,34,57,3.7,51.5,0.0,71.8,299.52,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.7,benign
2026-05-23T01:34:59.490312,1,34,59,2.6,51.5,0.0,71.8,299.56,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.6,benign
2026-05-23T01:35:02.365340,1,35,2,0.9,51.5,0.0,71.8,299.6,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:35:04.851574,1,35,4,3.5,51.5,0.0,71.8,299.64,225,225,217,1,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.5,benign
2026-05-23T01:35:07.297168,1,35,7,3.8,51.5,0.0,71.8,299.69,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,3.8,benign
2026-05-23T01:35:09.810281,1,35,9,1.6,51.5,0.0,71.8,299.73,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.6,benign
2026-05-23T01:35:12.311879,1,35,12,1.8,51.5,0.0,71.8,299.77,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:35:14.790636,1,35,14,0.9,51.5,0.0,71.8,299.81,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,115,17,18,2,0.9,benign
2026-05-23T01:35:17.248454,1,35,17,1.0,51.5,0.0,71.8,299.85,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.0,benign
2026-05-23T01:35:19.723527,1,35,19,0.8,51.5,0.0,71.8,299.89,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.8,benign
2026-05-23T01:35:22.290111,1,35,22,2.6,51.5,0.0,71.8,299.93,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.6,benign
2026-05-23T01:35:24.741519,1,35,24,1.8,51.5,0.0,71.8,299.98,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:35:27.194401,1,35,27,2.0,51.5,0.0,71.8,300.02,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.0,benign
2026-05-23T01:35:29.633456,1,35,29,0.9,51.5,0.0,71.8,300.06,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:35:32.088755,1,35,32,0.9,51.5,0.0,71.8,300.1,225,225,217,0,2,1,6,5,0,4,563,2.5022,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:35:34.544633,1,35,34,1.8,51.5,0.0,71.8,300.14,225,225,217,0,2,1,6,5,0,4,563,2.5022,0,0.0,114,17,18,2,1.8,benign
2026-05-23T01:35:37.208900,1,35,37,1.7,51.5,0.0,71.8,300.18,225,225,217,1,2,1,6,5,0,4,563,2.5022,0,0.0,114,17,18,2,1.7,benign
2026-05-23T01:35:39.757194,1,35,39,3.5,51.5,0.0,71.8,300.23,225,225,217,1,2,1,6,5,0,4,563,2.5022,0,0.0,114,17,18,2,3.5,benign
2026-05-23T01:35:42.201050,1,35,42,2.0,51.5,0.0,71.8,300.27,225,225,217,0,2,1,6,5,0,4,563,2.5022,0,0.0,114,17,18,2,2.0,benign
2026-05-23T01:35:44.698524,1,35,44,2.9,51.5,0.0,71.8,300.31,225,225,217,0,2,1,6,5,0,4,563,2.5022,0,0.0,114,17,18,2,2.9,benign
2026-05-23T01:35:47.197631,1,35,47,2.7,51.5,0.0,71.8,300.35,225,225,217,1,2,1,6,5,0,4,563,2.5022,0,0.0,114,17,18,2,2.7,benign
2026-05-23T01:35:49.740721,1,35,49,1.7,51.5,0.0,71.8,300.39,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.7,benign
2026-05-23T01:35:52.186128,1,35,52,0.9,51.5,0.0,71.8,300.43,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:35:54.654528,1,35,54,0.0,51.5,0.0,71.8,300.47,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.0,benign
2026-05-23T01:35:57.102932,1,35,57,0.9,51.5,0.0,71.8,300.52,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.9,benign
2026-05-23T01:35:59.618262,1,35,59,0.8,51.5,0.0,71.8,300.56,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,0.8,benign
2026-05-23T01:36:02.114096,1,36,2,2.9,51.5,0.0,71.8,300.6,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,2.9,benign
2026-05-23T01:36:04.590159,1,36,4,1.0,51.5,0.0,71.8,300.64,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.0,benign
2026-05-23T01:36:07.083679,1,36,7,1.9,51.5,0.0,71.8,300.68,225,225,217,0,2,1,6,5,0,4,562,2.4978,0,0.0,114,17,18,2,1.9,benign
2026-05-23T01:36:09.531687,1,36,9,4.5,51.5,0.0,71.8,300.72,225,224,216,0,2,1,6,5,0,4,561,2.4933,0,0.0,114,17,18,2,4.5,benign
